density,temperature,carrier_fraction,relative_drift,pressure,energy_density,enthalpy_per_particle,mobility_00,mobility_01,mobility_11,drift_energy
0.1,0.08,0.025,0.0032,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029582499113765093,0.024714330128243114,0.09354326071462565,0.0018828387516639856
0.1,0.08,0.025,0.0048000000000000004,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029582499113765093,0.024714330128243114,0.09354326071462565,0.004270062765101233
0.1,0.08,0.025,0.0064,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029582499113765093,0.024714330128243114,0.09354326071462565,0.007675037455113607
0.1,0.08,0.025,0.008,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029582499113765093,0.024714330128243114,0.09354326071462565,0.012160623892901335
0.1,0.08,0.025,0.009600000000000001,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029582499113765093,0.024714330128243114,0.09354326071462565,0.01780764345572186
0.1,0.08,0.025,0.0112,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029582499113765093,0.024714330128243114,0.09354326071462565,0.02471487782688981
0.1,0.08,0.025,0.0128,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029582499113765093,0.024714330128243114,0.09354326071462565,0.03299906899577707
0.1,0.08,0.025,0.014400000000000001,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029582499113765093,0.024714330128243114,0.09354326071462565,0.04279491925781266
0.1,0.08,0.025,0.016,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029582499113765093,0.024714330128243114,0.09354326071462565,0.05425509121448288
0.1,0.08,0.04666666666666667,0.0,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029899019680414436,0.024978763290109094,0.09454413510910313,0.0
0.1,0.08,0.04666666666666667,0.0016,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029899019680414436,0.024978763290109094,0.09454413510910313,0.00047347702862638857
0.1,0.08,0.04666666666666667,0.0032,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029899019680414436,0.024978763290109094,0.09454413510910313,0.0019029843514760281
0.1,0.08,0.04666666666666667,0.0048000000000000004,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029899019680414436,0.024978763290109094,0.09454413510910313,0.004315750679460341
0.1,0.08,0.04666666666666667,0.0064,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029899019680414436,0.024978763290109094,0.09454413510910313,0.007757157197431695
0.1,0.08,0.04666666666666667,0.008,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029899019680414436,0.024978763290109094,0.09454413510910313,0.012290737564183408
0.1,0.08,0.04666666666666667,0.009600000000000001,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029899019680414436,0.024978763290109094,0.09454413510910313,0.017998177912449752
0.1,0.08,0.04666666666666667,0.0112,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029899019680414436,0.024978763290109094,0.09454413510910313,0.024979316848905916
0.1,0.08,0.04666666666666667,0.0128,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029899019680414436,0.024978763290109094,0.09454413510910313,0.0333521454541681
0.1,0.08,0.04666666666666667,0.014400000000000001,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029899019680414436,0.024978763290109094,0.09454413510910313,0.043252807282793376
0.1,0.08,0.04666666666666667,0.016,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029899019680414436,0.024978763290109094,0.09454413510910313,0.054835598363279815
0.1,0.08,0.06833333333333333,0.0,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.03021554024706377,0.025243196451975067,0.09554500950358061,0.0
0.1,0.08,0.06833333333333333,0.0016,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.03021554024706377,0.025243196451975067,0.09554500950358061,0.0004784894075939318
0.1,0.08,0.06833333333333333,0.0032,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.03021554024706377,0.025243196451975067,0.09554500950358061,0.0019231299512880709
0.1,0.08,0.06833333333333333,0.0048000000000000004,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.03021554024706377,0.025243196451975067,0.09554500950358061,0.004361438593819449
0.1,0.08,0.06833333333333333,0.0064,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.03021554024706377,0.025243196451975067,0.09554500950358061,0.007839276939749784
0.1,0.08,0.06833333333333333,0.008,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.03021554024706377,0.025243196451975067,0.09554500950358061,0.012420851235465479
0.1,0.08,0.06833333333333333,0.009600000000000001,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.03021554024706377,0.025243196451975067,0.09554500950358061,0.01818871236917764
0.1,0.08,0.06833333333333333,0.0112,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.03021554024706377,0.025243196451975067,0.09554500950358061,0.02524375587092202
0.1,0.08,0.06833333333333333,0.0128,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.03021554024706377,0.025243196451975067,0.09554500950358061,0.03370522191255913
0.1,0.08,0.06833333333333333,0.014400000000000001,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.03021554024706377,0.025243196451975067,0.09554500950358061,0.04371069530777409
0.1,0.08,0.06833333333333333,0.016,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.03021554024706377,0.025243196451975067,0.09554500950358061,0.05541610551207675
0.1,0.08,0.09,0.0,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.030532060813713107,0.02550762961384104,0.09654588389805807,0.0
0.1,0.08,0.09,0.0016,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.030532060813713107,0.02550762961384104,0.09654588389805807,0.00048350178656147487
0.1,0.08,0.09,0.0032,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.030532060813713107,0.02550762961384104,0.09654588389805807,0.0019432755511001132
0.1,0.08,0.09,0.0048000000000000004,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.030532060813713107,0.02550762961384104,0.09654588389805807,0.0044071265081785565
0.1,0.08,0.09,0.0064,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.030532060813713107,0.02550762961384104,0.09654588389805807,0.00792139668206787
0.1,0.08,0.09,0.008,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.030532060813713107,0.02550762961384104,0.09654588389805807,0.01255096490674755
0.1,0.08,0.09,0.009600000000000001,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.030532060813713107,0.02550762961384104,0.09654588389805807,0.018379246825905526
0.1,0.08,0.09,0.0112,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.030532060813713107,0.02550762961384104,0.09654588389805807,0.025508194892938124
0.1,0.08,0.09,0.0128,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.030532060813713107,0.02550762961384104,0.09654588389805807,0.03405829837095015
0.1,0.08,0.09,0.014400000000000001,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.030532060813713107,0.02550762961384104,0.09654588389805807,0.04416858333275479
0.1,0.08,0.09,0.016,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.030532060813713107,0.02550762961384104,0.09654588389805807,0.05599661266087368
0.12,0.08,0.025,0.0,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03549899893651811,0.029657196153891736,0.11225191285755078,0.0
0.12,0.08,0.025,0.0016,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03549899893651811,0.029657196153891736,0.11225191285755078,0.0005621575795906143
